RT(milliseconds),TIC
974947,54.157032
974966,53.984634
974985,53.809505
975004,53.645313
975023,53.497395
975042,53.345963
975061,53.185024
975080,53.00716
975099,52.858204
975118,52.72474
975137,52.62409
975156,52.496876
975175,52.391926
975194,52.324608
975213,52.240105
975232,52.215626
975251,52.210808
975270,52.214714
975289,52.19896
975308,52.1875
975327,52.2069
975346,52.142056
975365,52.09375
975384,52.036457
975403,52.007553
975422,51.990623
975441,52.014843
975460,52.070442
975479,52.153774
975498,52.23021
975517,52.333332
975536,52.419662
975555,52.598568
975574,52.813152
975593,53.009377
975612,53.165756
975631,53.325783
975650,53.502605
975669,53.72578
975688,54.01198
975707,54.370964
975726,54.673046
975745,54.984505
975764,55.304947
975783,55.68164
975802,56.070053
975821,56.4431
975840,56.765755
975859,57.115364
975878,57.51302
975897,58.0487
975916,58.62474
975935,59.3125
975954,60.009113
975973,60.68164
975992,61.38307
976011,62.10768
976030,62.822266
976049,63.52409
976068,64.280075
976087,65.163155
976106,66.041534
976125,66.979294
976144,68.012764
976163,69.18021
976182,70.469925
976201,71.797134
976220,73.1638
976239,74.55599
976258,75.96836
976277,77.455986
976296,78.94128
976315,80.484505
976334,82.03477
976353,83.6569
976372,85.44375
976391,87.38255
976410,89.447136
976429,91.55508
976448,93.64011
976467,95.7138
976486,97.69323
976505,99.76133
976524,101.95937
976543,104.342705
976562,106.85287
976581,109.447914
976600,112.171875
976619,115.09323
976638,118.16211
976657,121.25286
976676,124.223305
976695,127.265884
976714,130.45482
976733,133.81563
976752,137.32083
976771,140.90898
976790,144.56328
976809,148.21223
976828,151.90364
976847,155.68503
976866,159.47527
976885,163.45299
976904,167.59232
976923,171.8823
976942,176.29297
976961,180.76772
976980,185.33203
976999,189.93529
977018,194.62839
977037,199.36928
977056,204.2875
977075,209.35104
977094,214.65768
977113,220.08685
977132,225.68086
977151,231.42564
977170,237.26237
977189,243.25078
977208,249.39583
977227,255.67891
977246,261.91797
977265,268.07474
977284,274.09128
977303,280.07095
977322,286.01602
977341,292.1142
977360,298.32773
977379,304.51602
977398,310.40155
977417,316.2858
977436,322.4186
977455,328.66876
977474,334.61862
977493,340.0651
977512,345.13815
977531,350.38425
977550,356.34402
977569,363.14896
977588,370.53308
977607,377.94324
977626,385.28452
977645,392.4634
977664,399.35626
977683,406.1509
977702,413.24335
977721,420.76144
977740,428.5544
977759,436.1
977778,443.59076
977797,451.6647
977816,460.17734
977835,469.2427
977854,478.21066
977873,486.95978
977892,495.17056
977911,502.90936
977930,510.56262
977949,518.02875
977968,525.4952
977987,532.97186
978006,540.4285
978025,547.76886
978044,555.11743
978063,562.57697
978082,569.8625
978101,577.13153
978120,584.6396
978139,592.8949
978158,601.76117
978177,610.9606
978196,619.8087
978215,628.44025
978234,637.14594
978253,646.11066
978272,654.7552
978291,663.0547
978310,670.6197
978329,677.3256
978348,683.15247
978367,688.88696
978386,695.2634
978405,702.00336
978424,709.0759
978443,716.0194
978462,723.15796
978481,730.7194
978500,739.1072
978519,747.932
978538,756.5719
978557,764.49347
978576,771.8474
978595,778.7478
978614,785.71356
978633,793.0357
978652,800.9539
978671,808.56067
978690,815.94977
978709,822.9767
978728,829.8457
978747,836.30115
978766,842.1944
978785,847.7513
978804,853.5707
978823,859.8078
978842,866.0802
978861,871.73944
978880,876.9284
978899,882.2629
978918,888.00183
978937,894.71954
978956,903.0103
978975,912.33844
978994,921.51434
979013,929.51135
979032,936.9418
979051,944.93567
979070,954.2358
979089,964.19073
979108,973.35626
979127,980.703
979146,986.9612
979165,992.7452
979184,999.3837
979203,1006.0905
979222,1012.7043
979241,1019.22736
979260,1025.5629
979279,1031.9844
979298,1038.2108
979317,1044.4332
979336,1050.7367
979355,1056.6157
979374,1062.8932
979393,1069.3898
979412,1076.4836
979431,1083.5939
979450,1091.5247
979469,1100.759
979488,1111.2302
979507,1121.4312
979526,1130.5238
979545,1139.2249
979564,1148.6296
979583,1159.0543
979602,1169.9017
979621,1180.9045
979640,1191.2625
979659,1200.186
979678,1207.0488
979697,1211.7155
979716,1215.5696
979735,1220.9402
979754,1228.536
979773,1237.9161
979792,1246.9237
979811,1254.6696
979830,1261.4906
979849,1268.5793
979868,1276.6199
979887,1285.0632
979906,1293.3988
979925,1301.3578
979944,1309.4142
979963,1318.201
979982,1328.1552
980001,1339.1655
980020,1350.2688
980039,1360.275
980058,1368.1176
980077,1373.9543
980096,1379.2635
980115,1384.9653
980134,1391.1621
980153,1398.0017
980172,1406.0923
980191,1415.4862
980210,1423.9241
980229,1429.877
980248,1434.6757
980267,1439.6925
980286,1445.2113
980305,1449.9504
980324,1453.4366
980343,1455.9464
980362,1457.361
980381,1458.903
980400,1461.6425
980419,1464.905
980438,1468.6382
980457,1471.6029
980476,1473.8608
980495,1473.6088
980514,1469.5782
980533,1461.4094
980552,1448.7712
980571,1431.8489
980590,1411.5707
980609,1388.2405
980628,1360.7462
980647,1328.5781
980666,1291.9458
980685,1250.9781
980704,1204.715
980723,1153.3042
980742,1097.0773
980761,1036.5476
980780,972.13214
980799,905.3311
980818,836.8249
980837,767.68475
980856,699.38464
980875,633.2091
980894,569.8513
980913,509.97357
980932,454.31784
980951,403.34402
980970,357.0737
980989,315.32944
981008,278.11887
981027,245.3444
981046,216.83307
981065,192.22409
981084,171.13528
981103,153.131
981122,137.9336
981141,125.22682
981160,114.577736
981179,105.80091
981198,98.572655
981217,92.60677
981236,87.6707
981255,83.5125
981274,80.00938
981293,77.08841
981312,74.71042
981331,72.74049
981350,71.08203
981369,69.66784
981388,68.46107
981407,67.36862
981426,66.4668
981445,65.73659
981464,65.11862
981483,64.54597
981502,63.99544
981521,63.48594
981540,62.977604
981559,62.475132
981578,61.978645
981597,61.4987
981616,61.096092
981635,60.752083
981654,60.435024
981673,60.17005
981692,59.922264
981711,59.697136
981730,59.40065
981749,59.104687
981768,58.767708
981787,58.446484
981806,58.1888
981825,57.97422
981844,57.784245
981863,57.604946
981882,57.48125
981901,57.34935
981920,57.179688
981939,57.03698
981958,56.941406
981977,56.870705
981996,56.896355
982015,56.960155
982034,57.014843
982053,57.0056
982072,56.990105
982091,57.045963
982110,57.083725
982129,57.183983
982148,57.284374
982167,57.402344
982186,57.542057
982205,57.729687
982224,57.945442
982243,58.220703
982262,58.492188
982281,58.750782
982300,58.97695
982319,59.199608
982338,59.452602
982357,59.70586
982376,59.934246
982395,60.13529
982414,60.28802
982433,60.41888
982452,60.542187
982471,60.689583
982490,60.89453
982509,61.101303
982528,61.242317
982547,61.347134
982566,61.436848
982585,61.54362
982604,61.685547
982623,61.835415
982642,61.953907
982661,62.03216
982680,62.124348
982699,62.272266
982718,62.485157
982737,62.709637
982756,62.917446
982775,63.078255
982794,63.24323
982813,63.408985
982832,63.56849
982851,63.749218
982870,63.935287
982889,64.100655
982908,64.25938
982927,64.40651
982946,64.52617
982965,64.57656
982984,64.58854
983003,64.560936
983022,64.51419
983041,64.48893
983060,64.49622
983079,64.54518
983098,64.660416
983117,64.85586
983136,65.097786
983155,65.291145
983174,65.484375
983193,65.63646
983212,65.77174
983231,65.907814
983250,66.06576
983269,66.2931
983288,66.58164
983307,66.885544
983326,67.1069
983345,67.17318
983364,67.19961
983383,67.23594
983402,67.33815
983421,67.547005
983440,67.84466
983459,68.177345
983478,68.48268
983497,68.714714
983516,68.83867
983535,68.90065
983554,69.01198
983573,69.22695
983592,69.46367
983611,69.74401
983630,70.02292
983649,70.29245
983668,70.5444
983687,70.79961
983706,71.07956
983725,71.40794
983744,71.75065
983763,72.020836
983782,72.208466
983801,72.31289
983820,72.379684
983839,72.42409
983858,72.48255
983877,72.56849
983896,72.689064
983915,72.836716
983934,73.0332
983953,73.21927
983972,73.37409
983991,73.495445
984010,73.589325
984029,73.7664
984048,73.91979
984067,74.01627
984086,74.02865
984105,74.035416
984124,74.06224
984143,74.12878
984162,74.23933
984181,74.34128
984200,74.45976
984219,74.56888
984238,74.69935
984257,74.7987
984276,74.94023
984295,75.08125
984314,75.1931
984333,75.27253
984352,75.3289
984371,75.3362
984390,75.34049
984409,75.36927
984428,75.41133
984447,75.45104
984466,75.47656
984485,75.48502
984504,75.48216
984523,75.461716
984542,75.4112
984561,75.26185
984580,75.09036
984599,74.939064
984618,74.802475
984637,74.70261
984656,74.5944
984675,74.5138
984694,74.38438
984713,74.2207
984732,73.98789
984751,73.739586
984770,73.53047
984789,73.385414
984808,73.26198
984827,73.092445
984846,72.86588
984865,72.57682
984884,72.28477
984903,71.947914
984922,71.57761
984941,71.25169
984960,70.96289
984979,70.725784
984998,70.52513
985017,70.350784
985036,70.1582
985055,69.92461
985074,69.65573
985093,69.36211
985112,68.98386
985131,68.58555
985150,68.18763
985169,67.83802
985188,67.55104
985207,67.21198
985226,66.76927
985245,66.2776
985264,65.814064
985283,65.44557
985302,65.11055
985321,64.83984
985340,64.58997
985359,64.338936
985378,64.061455
985397,63.771095
985416,63.49961
985435,63.325783
985454,63.142838
985473,62.90651
985492,62.567707
985511,62.203777
985530,61.83685
985549,61.47565
985568,61.148827
985587,60.875523
985606,60.68086
985625,60.558205
985644,60.460938
985663,60.3681
985682,60.327995
985701,60.307552
985720,60.271225
985739,60.188282
985758,60.067448
985777,59.90716
985796,59.71979
985815,59.533463
985834,59.372524
985853,59.23815
985872,59.19557
985891,59.199608
985910,59.202866
985929,59.21198
985948,59.21055
985967,59.19909
985986,59.222134
986005,59.28789
986024,59.38867
986043,59.428646
986062,59.51289
986081,59.63815
986100,59.829426
986119,60.040363
986138,60.247005
986157,60.411587
986176,60.573696
986195,60.815495
986214,61.09935
986233,61.354687
986252,61.577084
986271,61.798176
986290,62.02682
986309,62.26732
986328,62.542316
986347,62.82995
986366,63.103905
986385,63.435417
986404,63.808853
986423,64.22461
986442,64.61601
986461,64.975
986480,65.30508
986499,65.59557
986518,65.86419
986537,66.09102
986556,66.35677
986575,66.72552
986594,67.16953
986613,67.61888
986632,68.07552
986651,68.52474
986670,68.90964
986689,69.20495
986708,69.46628
986727,69.74766
986746,70.10677
986765,70.55078
986784,71.00755
986803,71.38789
986822,71.70235
986841,71.93385
986860,72.114716
986879,72.29765
986898,72.46901
986917,72.64284
986936,72.83034
986955,73.049736
986974,73.26237
986993,73.46497
987012,73.652214
987031,73.79752
987050,73.79518
987069,73.71536
987088,73.61263
987107,73.5263
987126,73.538284
987145,73.54792
987164,73.53359
987183,73.46615
987202,73.34648
987221,73.18385
987240,72.96003
987259,72.75169
987278,72.55104
987297,72.33125
987316,72.17513
987335,72.032555
987354,71.854294
987373,71.62591
987392,71.38229
987411,71.15013
987430,70.83308
987449,70.42239
987468,69.910934
987487,69.342186
987506,68.81328
987525,68.323044
987544,67.8918
987563,67.47148
987582,67.09023
987601,66.68242
987620,66.27239
987639,65.90312
987658,65.58242
987677,65.23633
987696,64.83216
987715,64.435936
987734,64.04271
987753,63.6944
987772,63.38724
987791,63.130077
987810,62.810024
987829,62.44219
987848,62.067577
987867,61.66315
987886,61.24557
987905,60.850132
987924,60.558723
987943,60.281902
987962,59.95052
987981,59.627213
988000,59.328514
988019,59.06133
988038,58.77682
988057,58.50703
988076,58.282944
988095,58.090496
988114,57.955338
988133,57.829296
988152,57.752342
988171,57.72005
988190,57.722527
988209,57.685024
988228,57.583202
988247,57.504295
988266,57.447395
988285,57.433334
988304,57.483593
988323,57.560806
988342,57.60651
988361,57.60781
988380,57.676823
988399,57.77305
988418,57.841797
988437,57.909374
988456,57.967186
988475,58.04297
988494,58.12461
988513,58.235416
988532,58.291927
988551,58.257423
988570,58.254166
988589,58.2931
988608,58.40521
988627,58.549217
988646,58.74557
988665,58.935158
988684,59.10638
988703,59.304947
988722,59.483852
988741,59.627865
988760,59.782032
988779,59.948307
988798,60.09818
988817,60.24427
988836,60.350132
988855,60.428387
988874,60.412632
988893,60.476303
988912,60.554688
988931,60.658073
988950,60.783592
988969,60.972004
988988,61.201042
989007,61.451042
989026,61.748047
989045,62.025913
989064,62.242058
989083,62.435417
989102,62.596355
989121,62.708332
989140,62.76758
989159,62.783985
989178,62.778385
989197,62.724087
989216,62.646225
989235,62.52982
989254,62.408463
989273,62.341667
989292,62.309765
989311,62.2487
989330,62.197395
989349,62.1332
989368,62.139194
989387,62.15664
989406,62.21328
989425,62.32448
989444,62.423176
989463,62.494793
989482,62.484634
989501,62.46289
989520,62.447136
989539,62.36107
989558,62.17526
989577,61.95716
989596,61.714455
989615,61.497787
989634,61.298306
989653,61.126953
989672,60.990234
989691,60.871616
989710,60.81823
989729,60.71888
989748,60.560287
989767,60.39805
989786,60.235676
989805,60.052082
989824,59.844532
989843,59.633595
989862,59.41354
989881,59.16302
989900,58.924217
989919,58.679817
989938,58.395702
989957,58.115364
989976,57.80586
989995,57.53021
990014,57.321224
990033,57.178123
990052,57.06966
990071,56.963543
990090,56.88698
990109,56.754036
990128,56.483334
990147,56.17005
990166,55.841537
990185,55.57422
990204,55.352604
990223,55.17943
990242,54.999218
990261,54.795574
990280,54.610806
990299,54.397396
990318,54.16914
990337,53.94206
990356,53.776432
990375,53.65039
990394,53.530727
990413,53.39896
990432,53.28086
990451,53.21901
990470,53.195312
990489,53.139454
990508,53.022785
990527,52.9194
990546,52.83346
990565,52.760155
990584,52.710938
990603,52.66784
990622,52.616665
990641,52.55573
990660,52.475
990679,52.391148
990698,52.340496
990717,52.316406
990736,52.321095
990755,52.30703
990774,52.264324
990793,52.202084
990812,52.133335
990831,52.11224
990850,52.133984
990869,52.200912
990888,52.29844
990907,52.414062
990926,52.51302
990945,52.573437
990964,52.63307
990983,52.703777
991002,52.814842
991021,52.90755
991040,52.948048
991059,52.946224
991078,52.927475
991097,52.871876
991116,52.815105
991135,52.794792
991154,52.807682
991173,52.84505
991192,52.867317
991211,52.869793
991230,52.873306
991249,52.89323
991268,52.940884
991287,52.973698
991306,53.00586
991325,53.053123
991344,53.080467
991363,53.05781
991382,53.01927
991401,52.98255
991420,52.94349
991439,52.901955
991458,52.816666
991477,52.710155
991496,52.601692
991515,52.517967
991534,52.487892
991553,52.484634
991572,52.469532
991591,52.402084
991610,52.316536
991629,52.26172
991648,52.18047
991667,52.09232
991686,52.066406
991705,52.085808
991724,52.096092
991743,52.094273
991762,52.0681
991781,52.039715
991800,52.00469
991819,51.989452
991838,51.92578
991857,51.81849
991876,51.72435
991895,51.664845
991914,51.591537
991933,51.50573
991952,51.385677
991971,51.271744
991990,51.197006
992009,51.165234
992028,51.14974
992047,51.147007
992066,51.161068
992085,51.15508
992104,51.08763
992123,51.011196
992142,50.9237
992161,50.860676
992180,50.81341
992199,50.761066
992218,50.697655
992237,50.633984
992256,50.59232
992275,50.548958
992294,50.471874
992313,50.360027
992332,50.197136
992351,50.05221
992370,49.957554
992389,49.919792
992408,49.93203
992427,49.972004
992446,50.00573
992465,49.972397
992484,49.928646
992503,49.88099
992522,49.834507
992541,49.795444
992560,49.777866
992579,49.764843
992598,49.740364
992617,49.680077
992636,49.63112
992655,49.598827
992674,49.61276
992693,49.66784
992712,49.709637
992731,49.71172
992750,49.664585
992769,49.61276
992788,49.510548
992807,49.37643
992826,49.247395
992845,49.134766
992864,49.017838
992883,48.905598
992902,48.84349
992921,48.85404
992940,48.88086
992959,48.917187
992978,48.901043
992997,48.833855
993016,48.783463
993035,48.75599
993054,48.726692
993073,48.68737
993092,48.645573
993111,48.58698
993130,48.51953
993149,48.409767
993168,48.32643
993187,48.255207
993206,48.19349
993225,48.123177
993244,48.03268
993263,47.96068
993282,47.872395
993301,47.745834
993320,47.647785
993339,47.522785
993358,47.43281
993377,47.34284
993396,47.302864
993415,47.26159
993434,47.223827
993453,47.159115
993472,47.125782
993491,47.10768
993510,47.104557
993529,47.05677
993548,46.982944
993567,46.921616
993586,46.85508
993605,46.81706
993624,46.810024
993643,46.82969
993662,46.840755
993681,46.874477
993700,46.942318
993719,47.04258
993738,47.151173
993757,47.236588
993776,47.277996
993795,47.283463
993814,47.309246
993833,47.391148
993852,47.504036
993871,47.59831
993890,47.689842
993909,47.77422
993928,47.846615
993947,47.88099
993966,47.948307
993985,48.064583
994004,48.179035
994023,48.26237
994042,48.320053
994061,48.43164
994080,48.61901
994099,48.832554
994118,49.041405
994137,49.22487
994156,49.39453
994175,49.546352
994194,49.67031
994213,49.776173
994232,49.83932
994251,49.8668
994270,49.858852
994289,49.865887
994308,49.924217
994327,50.05221
994346,50.223957
994365,50.397266
994384,50.557293
994403,50.713673
994422,50.84284
994441,50.96172
994460,51.08802
994479,51.215496
994498,51.35677
994517,51.47018
994536,51.59388
994555,51.73841
994574,51.857162
994593,51.96289
994612,52.077995
994631,52.202736
994650,52.322395
994669,52.44935
994688,52.607162
994707,52.794533
994726,53.032814
994745,53.2944
994764,53.540756
994783,53.722134
994802,53.86341
994821,54.016014
994840,54.216274
994859,54.40651
994878,54.619923
994897,54.81159
994916,55.05013
994935,55.304165
994954,55.602085
994973,55.91224
994992,56.153774
995011,56.338413
995030,56.52682
995049,56.662632
995068,56.739845
995087,56.816017
995106,56.96185
995125,57.13724
995144,57.31133
995163,57.51953
995182,57.78229
995201,58.03568
995220,58.25026
995239,58.41862
995258,58.555077
995277,58.634766
995296,58.58346
995315,58.46276
995334,58.37383
995353,58.35
995372,58.378254
995391,58.38763
995410,58.366535
995429,58.31719
995448,58.270702
995467,58.250782
995486,58.21302
995505,58.13086
995524,57.979687
995543,57.783463
995562,57.60039
995581,57.492577
995600,57.389973
995619,57.280598
995638,57.15065
995657,56.995705
995676,56.81289
995695,56.620182
995714,56.403645
995733,56.225
995752,56.06341
995771,55.94206
995790,55.8125
995809,55.707684
995828,55.6806
995847,55.635418
995866,55.53568
995885,55.410286
995904,55.235287
995923,55.065624
995942,54.86693
995961,54.69935
995980,54.55065
995999,54.433334
996018,54.347656
996037,54.271355
996056,54.208855
996075,54.126564
996094,54.041275
996113,53.954426
996132,53.87409
996151,53.76393
996170,53.651432
996189,53.59818
996208,53.571354
996227,53.546486
996246,53.515884
996265,53.491276
996284,53.470444
996303,53.465103
996322,53.452473
996341,53.43893
996360,53.434895
996379,53.445053
996398,53.490623
996417,53.539845
996436,53.590885
996455,53.641148
996474,53.69466
996493,53.790886
996512,53.835808
996531,53.864582
996550,53.935936
996569,54.03672
996588,54.177475
996607,54.33229
996626,54.514973
996645,54.68646
996664,54.84987
996683,55.000652
996702,55.182682
996721,55.334896
996740,55.49544
996759,55.632683
996778,55.78099
996797,55.951954
996816,56.084507
996835,56.23802
996854,56.407814
996873,56.59271
996892,56.753384
996911,56.91276
996930,57.065365
996949,57.2319
996968,57.372395
996987,57.49974
997006,57.60026
997025,57.69922
997044,57.82448
997063,57.923306
997082,58.034897
997101,58.21875
997120,58.43281
997139,58.648697
997158,58.878254
997177,59.102474
997196,59.307682
997215,59.42565
997234,59.56133
997253,59.659115
997272,59.74883
997291,59.84401
997310,59.929035
997329,59.96992
997348,59.958855
997367,59.912632
997386,59.891796
997405,59.909245
997424,59.961327
997443,59.988804
997462,59.9556
997481,59.975
997500,60.005337
997519,60.06823
997538,60.128906
997557,60.129948
997576,60.061718
997595,59.940365
997614,59.86328
997633,59.79349
997652,59.70612
997671,59.57409
997690,59.409634
997709,59.23034
997728,59.064453
997747,58.8668
997766,58.656902
997785,58.445835
997804,58.28932
997823,58.097527
997842,57.906773
997861,57.733334
997880,57.582554
997899,57.461197
997918,57.322136
997937,57.172134
997956,57.025913
997975,56.896744
997994,56.778255
998013,56.585808
998032,56.379166
998051,56.19922
998070,55.98008
998089,55.77513
998108,55.577736
998127,55.421486
998146,55.197655
998165,54.95052
998184,54.734375
998203,54.52669
998222,54.33151
998241,54.13789
998260,53.995834
998279,53.80599
998298,53.663803
998317,53.541145
998336,53.43151
998355,53.278908
998374,53.083332
998393,52.888283
998412,52.6431
998431,52.377995
998450,52.14479
998469,51.90755
998488,51.70013
998507,51.491146
998526,51.330338
998545,51.127213
998564,50.92435
998583,50.740234
998602,50.584373
998621,50.426304
998640,50.21745
998659,49.967186
998678,49.721226
998697,49.479427
998716,49.252735
998735,48.96914
998754,48.721355
998773,48.55625
998792,48.41771
998811,48.27513
998830,48.084244
998849,47.909374
998868,47.716145
998887,47.565105
998906,47.46836
998925,47.378124
998944,47.283463
998963,47.152733
998982,47.003254
999001,46.814713
999020,46.61771
999039,46.45469
999058,46.284504
999077,46.139454
999096,46.015625
999115,45.909115
999134,45.810024
999153,45.73828
999172,45.697136
999191,45.66172
999210,45.610676
999229,45.53242
999248,45.39492
999267,45.24987
999286,45.1319
999305,45.022785
999324,44.909374
999343,44.78125
999362,44.711197
999381,44.608852
999400,44.54974
999419,44.477863
999438,44.435936
999457,44.410416
999476,44.404427
999495,44.439453
999514,44.439713
999533,44.484245
999552,44.554558
999571,44.622265
999590,44.685287
999609,44.72591
999628,44.785416
999647,44.78008
999666,44.789062
999685,44.832554
999704,44.898827
999723,44.98008
999742,45.077213
999761,45.202213
999780,45.341015
999799,45.466667
999818,45.616146
999837,45.702866
999856,45.789845
999875,45.875782
999894,45.977604
999913,46.127865
999932,46.323177
999951,46.540886
999970,46.75039
999989,46.922134
1000008,47.084507
1000027,47.267838
1000046,47.478905
1000065,47.702084
1000084,47.88086
1000103,48.036457
1000122,48.17526
1000141,48.33789
1000160,48.50026
1000179,48.67487
1000198,48.860287
1000217,49.085415
1000236,49.337368
1000255,49.51172
1000274,49.652603
1000293,49.79401
1000312,49.946354
1000331,50.1237
1000350,50.334766
1000369,50.559246
1000388,50.752083
1000407,50.908726
1000426,51.070053
1000445,51.24909
1000464,51.415104
1000483,51.55781
1000502,51.703648
1000521,51.892967
1000540,52.091274
1000559,52.309246
1000578,52.49427
1000597,52.67513
1000616,52.8207
1000635,52.96771
1000654,53.07279
1000673,53.178646
1000692,53.259506
1000711,53.35742
1000730,53.371483
1000749,53.39961
1000768,53.46159
1000787,53.513542
1000806,53.575912
1000825,53.641148
1000844,53.74336
1000863,53.864845
1000882,54.015236
1000901,54.148827
1000920,54.253777
1000939,54.36107
1000958,54.497265
1000977,54.627995
1000996,54.695312
1001015,54.7056
1001034,54.66289
1001053,54.602734
1001072,54.558853
1001091,54.44987
1001110,54.354298
1001129,54.288803
1001148,54.23685
1001167,54.18047
1001186,54.114845
1001205,54.078777
1001224,54.04844
1001243,53.969532
1001262,53.854427
1001281,53.74349
1001300,53.64909
1001319,53.57487
1001338,53.501823
1001357,53.439194
1001376,53.403774
1001395,53.284767
1001414,53.146484
1001433,53.00026
1001452,52.871353
1001471,52.747917
1001490,52.62617
1001509,52.51276
1001528,52.42461
1001547,52.339455
1001566,52.254295
1001585,52.190624
1001604,52.128647
1001623,52.053905
1001642,51.971226
1001661,51.909634
1001680,51.87031
1001699,51.79375
1001718,51.76927
1001737,51.807552
1001756,51.875782
1001775,51.971615
1001794,52.108463
1001813,52.252476
1001832,52.32474
1001851,52.34479
1001870,52.321743
1001889,52.314583
1001908,52.296875
1001927,52.348045
1001946,52.394142
1001965,52.529686
1001984,52.689453
1002003,52.847134
1002022,53.02096
1002041,53.23737
1002060,53.493618
1002079,53.76029
1002098,53.983593
1002117,54.2013
1002136,54.42357
1002155,54.671093
1002174,54.914715
1002193,55.116276
1002212,55.286327
1002231,55.4375
1002250,55.610546
1002269,55.816666
1002288,56.05052
1002307,56.31693
1002326,56.620964
1002345,56.901173
1002364,57.16094
1002383,57.369923
1002402,57.557423
1002421,57.69909
1002440,57.833595
1002459,57.955338
1002478,58.103905
1002497,58.23828
1002516,58.36693
1002535,58.48737
1002554,58.634636
1002573,58.81354
1002592,59.00599
1002611,59.156902
1002630,59.300392
1002649,59.46159
1002668,59.728645
1002687,60.071224
1002706,60.432163
1002725,60.719532
1002744,60.926693
1002763,61.052605
1002782,61.184635
1002801,61.30625
1002820,61.417057
1002839,61.48099
1002858,61.515495
1002877,61.56979
1002896,61.617577
1002915,61.645443
1002934,61.63229
1002953,61.593098
1002972,61.552082
1002991,61.497658
1003010,61.427475
1003029,61.315105
1003048,61.165363
1003067,60.996876
1003086,60.833332
1003105,60.710026
1003124,60.60404
1003143,60.49193
1003162,60.38125
1003181,60.28112
1003200,60.184765
1003219,60.058334
1003238,59.931118
1003257,59.841797
1003276,59.74284
1003295,59.598827
1003314,59.403255
1003333,59.223568
1003352,59.047264
1003371,58.873047
1003390,58.690495
1003409,58.485546
1003428,58.25013
1003447,57.978645
1003466,57.7069
1003485,57.435936
1003504,57.170963
1003523,56.933464
1003542,56.71432
1003561,56.5082
1003580,56.241016
1003599,55.95508
1003618,55.61771
1003637,55.298306
1003656,54.97318
1003675,54.695442
1003694,54.445053
1003713,54.178776
1003732,53.915104
1003751,53.648308
1003770,53.374218
1003789,53.051434
1003808,52.68893
1003827,52.38776
1003846,52.04948
1003865,51.777084
1003884,51.506382
1003903,51.23268
1003922,50.94987
1003941,50.68294
1003960,50.44557
1003979,50.21198
1003998,49.9513
1004017,49.666798
1004036,49.368618
1004055,49.08906
1004074,48.82474
1004093,48.57474
1004112,48.347527
1004131,48.128254
1004150,47.90156
1004169,47.658726
1004188,47.408855
1004207,47.159374
1004226,46.941017
1004245,46.752865
1004264,46.61888
1004283,46.510418
1004302,46.428646
1004321,46.34284
1004340,46.26224
1004359,46.220703
1004378,46.126694
1004397,46.098827
1004416,46.06393
1004435,46.008335
1004454,45.91172
1004473,45.80703
1004492,45.722786
1004511,45.658985
1004530,45.607292
1004549,45.596226
1004568,45.60573
1004587,45.66094
1004606,45.697525
1004625,45.734634
1004644,45.757683
1004663,45.781773
1004682,45.810547
1004701,45.838543
1004720,45.871483
1004739,45.89349
1004758,45.916275
1004777,45.952213
1004796,46.003777
1004815,46.065235
1004834,46.141014
1004853,46.23724
1004872,46.35052
1004891,46.469273
1004910,46.598568
1004929,46.758595
1004948,46.966797
1004967,47.171352
1004986,47.327602
1005005,47.446877
1005024,47.58555
1005043,47.783333
1005062,48.045834
1005081,48.221092
1005100,48.417187
1005119,48.620834
1005138,48.820835
1005157,49.00443
1005176,49.177475
1005195,49.36276
1005214,49.5431
1005233,49.729427
1005252,49.909634
1005271,50.078255
1005290,50.239975
1005309,50.421745
1005328,50.626694
1005347,50.848568
1005366,51.075912
1005385,51.310936
1005404,51.531902
1005423,51.75039
1005442,51.979687
1005461,52.241665
1005480,52.5625
1005499,52.970444
1005518,53.43047
1005537,53.909634
1005556,54.33906
1005575,54.772137
1005594,55.27422
1005613,55.73242
1005632,56.30065
1005651,56.92604
1005670,57.619663
1005689,58.309895
1005708,58.973045
1005727,59.622005
1005746,60.18724
1005765,60.68763
1005784,61.21745
1005803,61.833984
1005822,62.556118
1005841,63.264324
1005860,63.964714
1005879,64.63763
1005898,65.34154
1005917,66.09648
1005936,66.89805
1005955,67.69817
1005974,68.45169
1005993,69.166664
1006012,69.88972
1006031,70.67409
1006050,71.49062
1006069,72.29844
1006088,73.086716
1006107,73.88633
1006126,74.754166
1006145,75.55404
1006164,76.432945
1006183,77.322655
1006202,78.20794
1006221,79.025
1006240,79.77279
1006259,80.44649
1006278,81.11862
1006297,81.82864
1006316,82.55742
1006335,83.25938
1006354,83.964584
1006373,84.70703
1006392,85.472786
1006411,86.20469
1006430,87.058334
1006449,87.853386
1006468,88.70781
1006487,89.51745
1006506,90.364456
1006525,91.16745
1006544,91.81159
1006563,92.297134
1006582,92.774216
1006601,93.3237
1006620,93.92305
1006639,94.359245
1006658,94.742966
1006677,95.12552
1006696,95.5181
1006715,95.92422
1006734,96.322914
1006753,96.717575
1006772,97.08503
1006791,97.39297
1006810,97.74362
1006829,97.958595
1006848,98.14336
1006867,98.26067
1006886,98.3487
1006905,98.42057
1006924,98.43437
1006943,98.34609
1006962,98.17552
1006981,97.93568
1007000,97.74349
1007019,97.49128
1007038,97.2556
1007057,97
1007076,96.71016
1007095,96.44935
1007114,96.17396
