Time [ms],,,Intensity
3070087,,,37791
3070484,,,38391
3070881,,,39062
3071277,,,39198
3071674,,,39272
3072071,,,38935
3072468,,,38648
3072865,,,38059
3073261,,,37311
3073658,,,36850
3074055,,,36396
3074452,,,36202
3074849,,,35810
3075245,,,35657
3075642,,,35679
3076038,,,35564
3076435,,,35858
3076833,,,36006
3077230,,,36402
3077626,,,37019
3078023,,,37795
3078420,,,38454
3078817,,,38869
3079214,,,39011
3079610,,,39289
3080007,,,39024
3080404,,,38871
3080801,,,38439
3081198,,,38114
3081594,,,37994
3081991,,,37902
3082388,,,37419
3082785,,,37303
3083182,,,37285
3083579,,,37154
3083975,,,37167
3084372,,,36888
3084769,,,36516
3085165,,,36263
3085562,,,36061
3085959,,,35924
3086356,,,35672
3086753,,,35812
3087150,,,35717
3087547,,,35611
3087942,,,35781
3088339,,,35853
3088737,,,36080
3089134,,,36143
3089531,,,36386
3089928,,,36657
3090324,,,37047
3090721,,,37282
3091118,,,37810
3091515,,,39014
3091912,,,40841
3092308,,,44480
3092705,,,50446
3093102,,,58792
3093499,,,70341
3093896,,,80743
3094292,,,88863
3094689,,,91090
3095086,,,87644
3095483,,,80500
3095880,,,71769
3096277,,,64141
3096673,,,58472
3097069,,,54271
3097467,,,51342
3097864,,,49379
3098261,,,47499
3098657,,,46201
3099054,,,45066
3099451,,,43827
3099848,,,42970
3100245,,,42142
3100640,,,41370
3101038,,,40907
3101435,,,40357
3101832,,,40211
3102229,,,40099
3102626,,,39788
3103022,,,39602
3103419,,,39416
3103816,,,39393
3104212,,,39220
3104609,,,39176
3105006,,,39190
3105403,,,38997
3105800,,,38949
3106197,,,39240
3106594,,,39467
3106990,,,39841
3107386,,,40340
3107784,,,40549
3108181,,,40564
3108578,,,40765
3108975,,,40953
3109371,,,41152
3109768,,,41814
3110165,,,42350
3110562,,,43378
3110959,,,44000
3111355,,,44355
3111752,,,44122
3112149,,,43751
3112546,,,43445
3112943,,,43127
3113339,,,42607
3113736,,,42482
3114133,,,42298
3114530,,,42310
3114927,,,42470
3115324,,,42507
3115720,,,42711
3116116,,,42977
3116513,,,42951
3116911,,,42993
3117308,,,42678
3117704,,,42353
3118101,,,42173
3118498,,,41854
3118895,,,41776
3119292,,,41862
3119688,,,41953
3120085,,,42149
3120482,,,42274
3120879,,,42257
3121276,,,42080
3121673,,,41767
3122069,,,41377
3122466,,,41130
3122863,,,40926
3123259,,,40814
3123656,,,40752
3124053,,,40815
3124450,,,40664
3124847,,,40705
3125244,,,40743
3125641,,,40789
3126037,,,40679
3126434,,,40873
3126831,,,40869
3127228,,,40890
3127625,,,41044
3128022,,,41153
3128418,,,41328
3128815,,,41584
3129212,,,41898
3129609,,,42011
3130006,,,42319
3130402,,,42596
3130799,,,43016
3131196,,,43349
3131593,,,43738
3131990,,,44000
3132386,,,44206
3132783,,,44115
3133180,,,43793
3133577,,,43272
3133974,,,42866
3134371,,,42395
3134767,,,42221
3135163,,,41895
3135560,,,41666
3135957,,,41488
3136354,,,41036
3136751,,,41037
3137148,,,40955
3137545,,,40780
3137942,,,40789
3138339,,,40987
3138735,,,41117
3139132,,,41317
3139529,,,41613
3139926,,,41587
3140323,,,41696
3140720,,,41563
3141116,,,41457
3141513,,,41270
3141910,,,41018
3142307,,,41010
3142703,,,41040
3143100,,,40973
3143497,,,40913
3143894,,,41089
3144291,,,41039
3144688,,,40912
3145085,,,40762
3145481,,,40801
3145878,,,40848
3146275,,,40725
3146672,,,40749
3147069,,,40923
3147464,,,40776
3147861,,,41099
3148259,,,41007
3148656,,,41027
3149053,,,41160
3149449,,,41152
3149846,,,41308
3150243,,,41286
3150640,,,41333
3151037,,,41620
3151433,,,41822
3151830,,,42558
3152227,,,43630
3152624,,,45853
3153021,,,49154
3153418,,,54216
3153814,,,60519
3154211,,,66880
3154607,,,72379
3155005,,,74288
3155402,,,72729
3155798,,,68896
3156195,,,64161
3156592,,,59636
3156989,,,56007
3157386,,,53273
3157783,,,51291
3158179,,,49808
3158576,,,48827
3158973,,,48129
3159370,,,47561
3159767,,,47101
3160163,,,46740
3160560,,,46230
3160957,,,45716
3161354,,,45218
3161751,,,45056
3162147,,,44820
3162544,,,44514
3162941,,,44070
3163337,,,43981
3163735,,,43760
3164132,,,43778
3164528,,,43622
3164925,,,43501
3165322,,,43341
3165719,,,43266
3166116,,,43072
3166511,,,43232
3166908,,,43260
3167305,,,43685
3167703,,,44123
3168100,,,44500
3168496,,,45626
3168893,,,46771
3169290,,,47864
3169687,,,48825
3170084,,,49464
3170481,,,49579
3170877,,,49674
3171274,,,49274
3171671,,,48825
3172068,,,48249
3172465,,,47593
3172861,,,47244
3173258,,,46677
3173654,,,46391
3174052,,,46021
3174449,,,45978
3174845,,,45757
3175241,,,45659
3175639,,,45674
3176036,,,45606
3176433,,,45347
3176830,,,45368
3177226,,,45265
3177623,,,45557
3178020,,,45437
3178417,,,45605
3178814,,,45462
3179210,,,45506
3179607,,,45483
3180004,,,45519
3180401,,,45879
3180798,,,45964
3181194,,,46387
3181591,,,46404
3181988,,,46374
3182384,,,46453
3182781,,,46560
3183178,,,46392
3183575,,,46575
3183972,,,46637
3184369,,,46874
3184766,,,46949
3185163,,,46992
3185558,,,47042
3185956,,,46975
3186353,,,46947
3186750,,,47043
3187147,,,46901
3187543,,,46927
3187940,,,47153
3188337,,,47315
3188734,,,47555
3189131,,,47489
3189528,,,47387
3189924,,,47291
3190321,,,47582
3190718,,,47526
3191115,,,47591
3191512,,,47549
3191908,,,47394
3192305,,,47183
3192702,,,46876
3193099,,,46556
3193496,,,46330
3193892,,,46296
3194288,,,46256
3194685,,,46304
3195083,,,46036
3195480,,,46032
3195877,,,46009
3196273,,,46000
3196670,,,46382
3197067,,,46366
3197464,,,46569
3197861,,,46960
3198256,,,47111
3198654,,,47221
3199051,,,47401
3199448,,,47253
3199845,,,47353
3200241,,,47143
3200638,,,47211
3201035,,,47040
3201432,,,46900
3201828,,,46886
3202225,,,46745
3202622,,,46657
3203019,,,46579
3203416,,,46581
3203813,,,46512
3204210,,,46622
3204606,,,46559
3205003,,,46547
3205400,,,46566
3205797,,,46543
3206194,,,46678
3206590,,,46971
3206987,,,46908
3207384,,,47021
3207781,,,47042
3208178,,,47104
3208575,,,47185
3208971,,,47331
3209368,,,47287
3209765,,,47412
3210162,,,47630
3210558,,,47812
3210955,,,48513
3211352,,,49867
3211749,,,52306
3212146,,,55581
3212543,,,60031
3212939,,,64424
3213336,,,67512
3213732,,,69094
3214129,,,68795
3214526,,,66863
3214924,,,63565
3215320,,,60984
3215717,,,58486
3216114,,,56505
3216511,,,55108
3216908,,,54030
3217304,,,53217
3217701,,,52594
3218098,,,52069
3218495,,,51693
3218892,,,51562
3219288,,,51387
3219685,,,51270
3220082,,,51081
3220479,,,50752
3220875,,,50377
3221273,,,50190
3221669,,,49947
3222066,,,49755
3222463,,,49613
3222860,,,49520
3223257,,,49415
3223653,,,49241
3224050,,,49206
3224447,,,49084
3224844,,,49022
3225241,,,49129
3225636,,,49003
3226033,,,49205
3226431,,,49395
3226828,,,49643
3227225,,,50139
3227622,,,50971
3228018,,,51842
3228415,,,52843
3228812,,,53722
3229209,,,54271
3229606,,,54391
3230002,,,54556
3230399,,,54386
3230796,,,54151
3231193,,,53941
3231590,,,53376
3231986,,,53291
3232383,,,52954
3232779,,,52849
3233176,,,52730
3233573,,,52653
3233971,,,52465
3234367,,,52295
3234764,,,52070
3235161,,,52038
3235558,,,51932
3235955,,,51761
3236351,,,51633
3236748,,,51536
3237145,,,51667
3237542,,,51627
3237939,,,51605
3238335,,,51691
3238732,,,51692
3239129,,,51708
3239526,,,51908
3239923,,,51941
3240320,,,52141
3240716,,,52148
3241113,,,52348
3241509,,,52224
3241907,,,52431
3242304,,,52502
3242700,,,52742
3243097,,,52765
3243494,,,52826
3243891,,,52900
3244288,,,52968
3244683,,,53171
3245080,,,53173
3245477,,,53126
3245875,,,53344
3246272,,,53344
3246669,,,53501
3247065,,,53610
3247462,,,53669
3247859,,,53984
3248256,,,54278
3248653,,,54502
3249049,,,54768
3249446,,,54750
3249843,,,54698
3250240,,,54658
3250637,,,54526
3251033,,,54229
3251430,,,53963
3251827,,,53766
3252224,,,53553
3252621,,,53413
3253018,,,53246
3253413,,,53184
3253811,,,53170
3254208,,,53143
3254605,,,52983
3255002,,,52960
3255398,,,52967
3255795,,,53120
3256192,,,53242
3256589,,,53420
3256986,,,53267
3257382,,,53447
3257779,,,53408
3258176,,,53289
3258573,,,53436
3258970,,,53231
3259367,,,53516
3259763,,,53362
3260160,,,53489
3260557,,,53447
3260953,,,53355
3261350,,,53421
3261747,,,53511
3262144,,,53632
3262541,,,53621
3262938,,,53826
3263335,,,53851
3263731,,,53993
3264127,,,54163
3264524,,,54247
3264922,,,54442
3265319,,,54513
3265716,,,54558
3266112,,,54694
3266509,,,54916
3266906,,,55033
3267303,,,55185
3267700,,,55373
3268096,,,55732
3268493,,,56309
3268890,,,57413
3269287,,,59375
3269684,,,61944
3270081,,,64726
3270477,,,66961
3270874,,,68478
3271271,,,69341
3271668,,,68264
3272065,,,66506
3272461,,,64864
3272857,,,63305
3273255,,,61974
3273652,,,60988
3274049,,,60238
3274445,,,59805
3274842,,,59375
3275239,,,58892
3275636,,,58492
3276033,,,58376
3276430,,,58215
3276826,,,58068
3277223,,,57967
3277620,,,58005
3278017,,,57812
3278414,,,57650
3278810,,,57613
3279207,,,57544
3279604,,,57233
3280000,,,57264
3280397,,,57187
3280794,,,57004
3281191,,,57183
3281588,,,57074
3281985,,,56940
3282382,,,56897
3282779,,,57011
3283175,,,57185
3283572,,,57367
3283969,,,57685
3284366,,,57932
3284763,,,58643
3285159,,,59257
3285556,,,59567
3285953,,,59966
3286350,,,60103
3286747,,,60343
3287143,,,60563
3287540,,,60828
3287937,,,60807
3288334,,,60847
3288731,,,60720
3289128,,,60472
3289524,,,60217
3289921,,,60138
3290318,,,59778
3290715,,,59643
3291112,,,59508
3291508,,,59121
3291904,,,59008
3292301,,,59010
3292699,,,58871
3293096,,,58657
3293492,,,58758
3293889,,,58680
3294286,,,58748
3294683,,,58826
3295080,,,58753
3295477,,,58836
3295873,,,58937
3296270,,,58793
3296667,,,59085
3297064,,,59318
3297461,,,59452
3297857,,,59351
3298254,,,59555
3298651,,,59713
3299048,,,59748
3299444,,,59922
3299841,,,59985
3300238,,,60045
3300635,,,59995
3301032,,,59995
3301429,,,60079
3301826,,,59943
3302222,,,59861
3302619,,,59854
3303016,,,59843
3303413,,,59794
3303810,,,59984
3304205,,,59989
3304603,,,59994
3305000,,,60055
3305397,,,59978
3305794,,,60041
3306190,,,60307
3306587,,,60390
3306984,,,60404
3307381,,,60429
3307778,,,60407
3308174,,,60160
3308571,,,60106
3308968,,,59972
3309365,,,59908
3309762,,,59849
3310159,,,59786
3310555,,,59719
3310952,,,59654
3311348,,,59545
3311745,,,59351
3312143,,,59410
3312539,,,59334
3312936,,,59469
3313333,,,59398
3313730,,,59614
3314127,,,59522
3314524,,,59500
3314920,,,59493
3315317,,,59505
3315714,,,59523
3316111,,,59566
3316508,,,59694
3316904,,,59486
3317301,,,59600
3317698,,,59549
3318095,,,59540
3318492,,,59437
3318888,,,59638
3319285,,,59437
3319682,,,59507
3320079,,,59677
3320476,,,59581
3320873,,,59563
3321269,,,59659
3321666,,,59730
3322063,,,59746
3322460,,,59827
3322857,,,59814
3323252,,,59880
3323649,,,60000
3324047,,,60017
3324444,,,60077
3324841,,,60269
3325237,,,60120
3325634,,,60342
3326031,,,60220
3326428,,,60478
3326825,,,60463
3327221,,,60919
3327618,,,61513
3328015,,,62519
3328412,,,63666
3328809,,,65050
3329206,,,66505
3329602,,,67959
3329999,,,68717
3330395,,,68674
3330792,,,68293
3331190,,,67201
3331586,,,66285
3331983,,,65314
3332380,,,64504
3332777,,,63820
3333174,,,63148
3333571,,,62705
3333967,,,62442
3334364,,,62064
3334761,,,61942
3335158,,,61725
3335555,,,61543
3335951,,,61304
3336348,,,61134
3336745,,,60968
3337142,,,61039
3337539,,,60881
3337935,,,60578
3338332,,,60698
3338729,,,60655
3339125,,,60500
3339522,,,60527
3339920,,,60562
3340316,,,60320
3340713,,,60182
3341110,,,59988
3341507,,,59955
3341904,,,59769
3342299,,,59734
3342696,,,59663
3343094,,,59697
3343491,,,59766
3343888,,,59931
3344284,,,60026
3344681,,,60171
3345078,,,60532
3345475,,,60869
3345872,,,60964
3346269,,,61207
3346665,,,61382
3347062,,,61316
3347459,,,61362
3347856,,,61488
3348253,,,61183
3348649,,,61300
3349046,,,61091
3349443,,,61097
3349840,,,61015
3350237,,,61203
3350633,,,61082
3351029,,,60899
3351427,,,60764
3351824,,,60751
3352221,,,60412
3352618,,,60429
3353014,,,60208
3353411,,,59992
3353808,,,59882
3354205,,,59783
3354602,,,59763
3354997,,,59566
3355395,,,59431
3355792,,,59360
3356189,,,59436
3356586,,,59222
3356982,,,59132
3357379,,,59206
3357776,,,58932
3358173,,,58948
3358569,,,59041
3358966,,,59082
3359363,,,59016
3359760,,,59097
3360157,,,59110
3360554,,,59209
3360951,,,59229
3361346,,,59200
3361743,,,59398
3362141,,,59444
3362538,,,59507
3362935,,,59405
3363331,,,59536
3363728,,,59420
3364125,,,59219
3364522,,,59382
3364919,,,59280
3365316,,,59211
3365712,,,59225
3366109,,,59163
3366506,,,59066
3366903,,,59214
3367300,,,59097
3367696,,,58952
3368093,,,59092
3368490,,,59109
3368887,,,59224
3369284,,,59250
3369680,,,59133
3370077,,,59308
3370473,,,59258
3370871,,,59116
3371268,,,59043
3371665,,,59095
3372061,,,58938
3372458,,,59123
3372855,,,58911
3373252,,,58882
3373649,,,58781
3374045,,,58626
3374442,,,58696
3374839,,,58688
3375236,,,58667
3375633,,,58716
3376029,,,58537
3376426,,,58700
3376823,,,58501
3377220,,,58495
3377616,,,58519
3378013,,,58444
3378410,,,58391
3378807,,,58283
3379204,,,58269
3379601,,,58272
3379998,,,58313
3380394,,,58315
3380791,,,58207
3381188,,,58165
3381585,,,58078
3381982,,,58113
3382377,,,57954
3382775,,,57992
3383172,,,58022
3383569,,,57901
3383966,,,57864
3384363,,,57978
3384759,,,57814
3385156,,,57842
3385553,,,57719
3385950,,,57828
3386346,,,57821
3386743,,,57605
3387140,,,57791
3387537,,,57805
3387934,,,57681
3388331,,,57699
3388727,,,57785
3389124,,,57871
3389520,,,57910
3389917,,,57934
3390314,,,57839
3390712,,,57904
3391108,,,57991
3391505,,,58029
3391902,,,57852
3392299,,,57971
3392696,,,58154
3393092,,,58120
3393489,,,58459
3393886,,,58942
3394283,,,59561
3394680,,,60258
3395076,,,60995
3395473,,,61843
3395870,,,62377
3396267,,,62731
3396663,,,62694
3397060,,,62579
3397457,,,62303
3397854,,,61857
3398251,,,61192
3398648,,,60747
3399045,,,60176
3399441,,,59842
3399838,,,59423
3400235,,,59300
3400632,,,58951
3401029,,,58841
3401424,,,58564
3401821,,,58485
3402219,,,58400
3402616,,,58168
3403013,,,58203
3403410,,,57855
3403806,,,57908
3404203,,,57779
3404600,,,57782
3404997,,,57572
3405394,,,57633
3405790,,,57475
3406187,,,57468
3406584,,,57433
3406981,,,57331
3407378,,,57238
3407774,,,57288
3408171,,,57169
3408567,,,57315
3408964,,,57127
3409362,,,57025
3409759,,,57115
3410155,,,57109
3410552,,,57045
3410949,,,57081
3411346,,,57087
3411743,,,57039
3412139,,,57061
3412536,,,57449
3412933,,,57456
3413330,,,57743
3413727,,,57868
3414124,,,58216
3414520,,,58080
3414917,,,58331
3415314,,,58237
3415711,,,58392
3416108,,,58289
3416504,,,58126
3416901,,,58109
3417298,,,58041
3417694,,,57906
3418092,,,57888
3418488,,,57797
3418885,,,57700
3419282,,,57699
3419679,,,57449
3420076,,,57482
3420473,,,57451
3420868,,,57469
3421265,,,57492
3421663,,,57438
3422060,,,57522
3422457,,,57447
3422853,,,57219
3423250,,,57025
3423647,,,57045
3424044,,,56892
3424441,,,57008
3424837,,,56808
3425234,,,56657
3425631,,,56737
3426028,,,56656
3426425,,,56583
3426822,,,56597
3427218,,,56511
3427615,,,56430
3428011,,,56520
3428409,,,56581
3428806,,,56416
3429202,,,56413
3429599,,,56402
3429996,,,56414
3430393,,,56363
3430790,,,56506
3431186,,,56532
3431583,,,56629
3431980,,,56534
3432377,,,56558
3432774,,,56659
3433171,,,56555
3433567,,,56566
3433964,,,56656
3434361,,,56675
3434758,,,56598
3435155,,,56537
3435551,,,56813
3435948,,,56651
3436345,,,56560
3436741,,,56591
3437138,,,56492
3437535,,,56487
3437932,,,56315
3438329,,,56345
3438726,,,56303
3439123,,,56239
3439520,,,56260
3439915,,,56183
3440313,,,56207
3440710,,,56117
3441107,,,56194
3441504,,,56338
3441900,,,56379
3442297,,,56274
3442694,,,56081
3443091,,,56306
3443488,,,56128
3443884,,,56282
3444281,,,55930
3444678,,,56078
3445075,,,55969
3445472,,,55848
3445869,,,55849
3446265,,,55823
3446662,,,55961
3447059,,,55689
3447456,,,55604
3447853,,,55720
3448249,,,55602
3448645,,,55670
3449043,,,55480
3449440,,,55484
3449837,,,55638
3450233,,,55509
3450630,,,55470
3451027,,,55530
3451424,,,55444
3451821,,,55488
3452218,,,55513
3452613,,,55516
3453011,,,55491
3453408,,,55513
3453805,,,55529
3454202,,,55450
3454598,,,55453
3454995,,,55308
3455392,,,55321
3455788,,,55210
3456185,,,55378
3456582,,,55297
3456979,,,55371
3457376,,,55171
3457773,,,55117
3458170,,,55314
3458567,,,55248
3458962,,,55244
3459360,,,55118
3459757,,,55170
3460154,,,55128
3460551,,,55082
3460947,,,55017
3461344,,,55081
3461741,,,55161
3462138,,,55134
3462535,,,55267
3462931,,,55131
3463328,,,55155
3463725,,,55222
3464122,,,55208
3464519,,,55065
3464916,,,55222
3465312,,,55095
3465709,,,55137
3466106,,,55309
3466503,,,55122
3466900,,,55167
3467296,,,55243
3467692,,,55295
3468089,,,55259
3468486,,,55396
3468884,,,55628
3469280,,,55835
3469677,,,56410
3470074,,,56676
3470471,,,57123
3470868,,,57568
3471265,,,57838
3471661,,,58097
3472058,,,58098
3472455,,,57931
3472852,,,57799
3473249,,,57634
3473645,,,57224
3474042,,,57033
3474439,,,56634
3474836,,,56404
3475232,,,56261
3475629,,,56003
3476026,,,55964
3476423,,,55738
3476820,,,55645
3477217,,,55439
3477614,,,55378
3478010,,,55254
3478407,,,55343
3478804,,,55206
3479201,,,55039
3479598,,,54965
3479993,,,55027
3480391,,,54956
3480788,,,54825
3481185,,,54841
3481582,,,54890
3481978,,,54807
3482375,,,54754
3482772,,,54698
3483169,,,54598
3483566,,,54792
3483962,,,54576
3484359,,,54433
3484756,,,54535
3485153,,,54484
3485550,,,54487
3485947,,,54419
3486343,,,54396
3486740,,,54408
3487136,,,54463
3487533,,,54487
3487930,,,54403
3488327,,,54393
3488724,,,54361
3489121,,,54372
3489518,,,54515
3489915,,,54703
3490312,,,54564
3490708,,,54768
3491105,,,54856
3491502,,,54985
3491899,,,54975
3492296,,,55191
3492692,,,55152
3493089,,,55366
3493486,,,55170
3493883,,,55162
3494279,,,55112
3494676,,,55197
3495073,,,54998
3495470,,,55041
3495866,,,54798
3496264,,,54933
3496661,,,54896
3497057,,,55011
3497454,,,54875
3497851,,,54675
3498248,,,54622
3498645,,,54776
3499040,,,54604
3499437,,,54560
3499835,,,54368
3500232,,,54562
3500629,,,54297
3501025,,,54505
3501422,,,54463
3501819,,,54350
3502216,,,54311
3502613,,,54463
3503009,,,54205
3503406,,,54230
3503803,,,54176
3504200,,,53987
3504597,,,54004
3504994,,,53985
3505390,,,54024
3505787,,,53942
3506183,,,53998
3506581,,,53857
3506978,,,53839
3507374,,,54067
3507771,,,53875
3508168,,,53777
3508565,,,53742
3508962,,,54012
3509359,,,53766
3509755,,,53786
3510152,,,53810
3510549,,,53767
3510946,,,53933
3511343,,,53862
3511739,,,53897
3512136,,,53986
3512533,,,53912
3512930,,,53864
3513327,,,53785
3513723,,,53950
3514120,,,53877
3514517,,,54020
3514913,,,53898
3515310,,,53745
3515708,,,53903
3516104,,,53894
3516501,,,53878
3516898,,,53950
3517295,,,53886
3517692,,,53905
3518087,,,53848
3518484,,,53898
3518881,,,53903
3519279,,,53787
3519676,,,53828
3520072,,,53685
3520469,,,53801
3520866,,,53754
3521263,,,53849
3521660,,,53763
3522057,,,53597
3522453,,,53685
3522850,,,53622
3523247,,,53612
3523644,,,53648
3524041,,,53644
3524437,,,53719
3524834,,,53534
3525231,,,53579
3525628,,,53638
3526025,,,53603
3526421,,,53556
3526817,,,53483
3527215,,,53463
3527612,,,53494
3528009,,,53479
3528406,,,53282
3528802,,,53378
3529199,,,53433
3529596,,,53336
3529993,,,53314
3530390,,,53262
3530785,,,53347
3531183,,,53311
3531580,,,53134
3531977,,,53207
3532374,,,53238
3532770,,,53187
3533167,,,53270
3533564,,,53118
3533961,,,53228
3534357,,,53195
3534754,,,53076
3535151,,,53097
3535548,,,53249
3535945,,,53134
3536342,,,53137
3536739,,,53017
3537134,,,53061
3537532,,,52981
3537929,,,53036
3538326,,,53191
3538723,,,53249
3539120,,,53120
3539516,,,53058
3539913,,,53098
3540310,,,53073
3540707,,,53160
3541104,,,53038
3541500,,,53015
3541897,,,52913
3542294,,,52938
3542691,,,53021
3543088,,,52996
3543484,,,52916
3543881,,,52892
3544278,,,52747
3544675,,,52810
3545072,,,52777
3545468,,,52830
3545865,,,52798
3546261,,,52820
3546658,,,52714
3547056,,,52810
3547453,,,52851
3547849,,,52718
3548246,,,52763
3548643,,,52861
3549040,,,52894
3549437,,,52857
3549832,,,52939
3550230,,,52870
3550627,,,52982
3551024,,,52947
3551421,,,52951
3551817,,,52876
3552214,,,52932
3552611,,,52920
3553008,,,52879
3553404,,,52924
3553801,,,53003
3554198,,,52924
3554595,,,52972
3554992,,,52996
3555389,,,53118
3555786,,,53373
3556182,,,53759
3556579,,,53719
3556976,,,54039
3557373,,,54276
3557770,,,54303
3558167,,,54421
3558563,,,54619
3558960,,,54603
3559357,,,54581
3559754,,,54360
3560151,,,54200
3560547,,,54070
3560944,,,53985
3561341,,,53665
3561738,,,53569
3562134,,,53503
3562531,,,53479
3562928,,,53238
3563325,,,53050
3563722,,,53061
3564119,,,53078
3564516,,,52899
3564912,,,52869
3565308,,,52797
3565705,,,52831
3566102,,,52801
3566500,,,52687
3566896,,,52673
3567293,,,52506
3567690,,,52567
3568087,,,52680
3568484,,,52548
3568880,,,52534
3569277,,,52438
3569674,,,52600
3570071,,,52419
3570468,,,52351
3570865,,,52477
3571261,,,52268
3571658,,,52341
3572055,,,52383
3572452,,,52265
3572849,,,52373
3573245,,,52351
3573642,,,52184
3574038,,,52208
3574436,,,52356
3574833,,,52136
3575229,,,52141
3575626,,,52095
3576023,,,52090
3576420,,,52028
3576817,,,52134
3577214,,,52040
3577609,,,52138
3578007,,,52175
3578404,,,52112
3578801,,,52146
3579198,,,52312
3579594,,,52322
3579991,,,52522
3580388,,,52614
3580785,,,52689
3581182,,,52661
3581578,,,52797
3581975,,,52976
3582372,,,52917
3582769,,,52936
3583166,,,52945
3583563,,,52876
3583959,,,52934
3584356,,,52845
3584752,,,52683
3585149,,,52542
3585547,,,52586
3585943,,,52622
3586340,,,52457
3586737,,,52454
3587134,,,52471
3587531,,,52458
3587927,,,52210
3588324,,,52359
3588721,,,52177
3589118,,,52214
3589515,,,52245
3589912,,,52082
3590308,,,52081
3590705,,,52266
3591102,,,52245
3591499,,,52099
3591896,,,52022
3592292,,,52034
3592689,,,51994
3593086,,,52005
3593482,,,51931
3593880,,,51835
3594276,,,51965
3594673,,,51838
3595070,,,51773
3595467,,,51845
3595864,,,51900
3596261,,,51858
3596656,,,51959
3597053,,,51793
3597451,,,51760
3597848,,,51786
3598245,,,51776
3598641,,,51789
3599038,,,51726
3599435,,,51718
3599832,,,51718
3600229,,,51827
3600625,,,51644
3601022,,,51733
3601419,,,51756
3601816,,,51701
3602213,,,51707
3602610,,,51710
3603006,,,51724
3603403,,,51668
3603800,,,51764
3604197,,,51623
3604594,,,51859
3604990,,,51642
3605387,,,51700
3605784,,,51799
3606181,,,51851
3606578,,,51736
3606974,,,51860
3607371,,,51858
3607768,,,51769
3608165,,,51783
3608562,,,51877
3608959,,,51859
3609355,,,51907
3609752,,,51817
3610149,,,51829
3610546,,,51879
3610943,,,51806
3611339,,,51779
3611736,,,51719
3612133,,,51856
3612529,,,51771
3612926,,,51893
3613323,,,51925
3613720,,,51914
3614117,,,51750
3614514,,,51921
3614911,,,51927
3615308,,,51786
3615703,,,51863
3616100,,,51841
3616498,,,51913
3616895,,,51897
3617292,,,51907
3617688,,,51896
3618085,,,51881
3618482,,,51844
3618879,,,51717
3619276,,,51771
3619672,,,51726
3620069,,,51674
3620466,,,51739
3620863,,,51562
3621260,,,51538
3621657,,,51519
3622053,,,51603
3622450,,,51524
3622847,,,51545
3623244,,,51383
3623641,,,51418
3624037,,,51602
3624433,,,51347
3624830,,,51304
3625228,,,51382
3625625,,,51272
3626021,,,51360
3626418,,,51265
3626815,,,51222
3627212,,,51277
3627609,,,51219
3628006,,,51355
3628402,,,51172
3628799,,,51207
3629196,,,51117
3629593,,,51115
3629990,,,51251
3630386,,,51150
3630783,,,51190
3631180,,,51172
3631577,,,51058
3631973,,,51163
3632370,,,51171
3632767,,,51090
3633164,,,51165
3633561,,,51020
3633958,,,51065
3634355,,,51135
3634751,,,51170
3635148,,,50977
3635545,,,51052
3635942,,,51035
3636339,,,50956
3636735,,,51098
3637132,,,51100
3637529,,,51049
3637926,,,51047
3638323,,,50988
3638719,,,51000
3639116,,,50962
3639513,,,50863
3639910,,,51064
3640307,,,50981
3640704,,,50974
3641100,,,50926
3641497,,,50955
3641894,,,50985
3642291,,,51009
3642688,,,51060
3643084,,,50946
3643481,,,50936
3643877,,,51049
3644274,,,50923
3644672,,,50941
3645068,,,51030
3645465,,,50932
3645862,,,50987
3646259,,,51034
3646656,,,51156
3647053,,,51100
3647449,,,51085
3647846,,,51009
3648243,,,50886
3648640,,,50955
3649037,,,51063
3649433,,,50934
3649830,,,50994
3650227,,,50938
3650624,,,50883
3651020,,,50892
3651417,,,50903
3651814,,,50796
3652211,,,50906
3652608,,,50694
3653005,,,50842
3653402,,,50842
3653798,,,50774
3654195,,,50830
3654592,,,50813
3654989,,,51061
3655386,,,51144
3655781,,,51216
3656179,,,51218
3656576,,,51403
3656973,,,51533
3657370,,,51516
3657766,,,51580
3658163,,,51742
3658560,,,51608
3658957,,,51751
3659354,,,51730
3659750,,,51690
3660147,,,51716
3660544,,,51613
3660941,,,51548
3661338,,,51522
3661735,,,51433
3662131,,,51233
3662528,,,51111
3662924,,,51375
3663321,,,50978
3663719,,,50970
3664115,,,50988
3664512,,,50839
3664909,,,50827
3665306,,,50750
3665703,,,50794
3666100,,,50649
3666496,,,50760
3666893,,,50802
3667290,,,50680
3667687,,,50642
3668084,,,50634
3668480,,,50656
3668877,,,50559
3669274,,,50728
3669671,,,50614
3670068,,,50599
3670464,,,50466
3670861,,,50458
3671258,,,50437
3671654,,,50710
3672052,,,50561
3672449,,,50436
3672845,,,50342
3673242,,,50487
3673639,,,50405
3674036,,,50474
3674433,,,50563
3674828,,,50526
3675225,,,50579
3675622,,,50553
3676020,,,50438
3676417,,,50519
3676813,,,50230
3677210,,,50313
3677607,,,50406
3678004,,,50413
3678401,,,50364
3678798,,,50380
3679194,,,50316
3679591,,,50381
3679988,,,50341
3680385,,,50343
3680782,,,50375
3681178,,,50429
3681575,,,50393
3681971,,,50417
3682368,,,50440
3682766,,,50642
3683163,,,50703
3683559,,,50653
3683956,,,50782
3684353,,,50745
3684750,,,50839
3685147,,,50914
3685543,,,50943
3685940,,,50889
3686337,,,50836
